N,P,K,temperature,humidity,ph,label,soil_texture
85,45,37,25.41220129838864,61.16742664475992,5.702284779404864,cucumber,Sandy
92,45,40,24.316540810359434,65.04226291474129,6.92992724710647,cucumber,Sandy Loam
89,45,39,28.038268367670177,65.96705426568228,6.8992544083554685,cucumber,Sandy Loam
92,41,36,22.34922839752146,65.802579742584,7.180523922886174,cucumber,Sandy Loam
90,39,44,23.611064496112125,67.72272681340534,6.134524470925485,cucumber,Sandy Loam
92,41,40,21.818808452471465,75.62716135823274,5.813679226189166,cucumber,Sandy Loam
93,35,39,28.453790971628635,73.22661061965141,6.288522279159079,cucumber,Sandy Loam
88,37,43,22.348799830916832,69.49557509529589,7.104457159912397,cucumber,Sandy
94,44,39,27.57443571516263,61.68966736455222,6.4362812007965005,cucumber,Sandy Loam
88,38,38,25.26292968034853,73.14615396812455,6.56052092801313,cucumber,Sandy Loam
89,43,41,27.09014688376033,77.51887342026824,5.86687529140467,cucumber,Sandy Loam
93,36,38,19.909864844663943,73.5003102128527,6.566816114043791,cucumber,Sandy
90,37,43,22.47435615796276,73.12856114126832,6.8885479100834965,cucumber,Sandy Loam
88,36,39,20.95515928964217,70.48642878912464,7.014305167654726,cucumber,Sandy
93,43,43,28.26109115463293,71.20438959876662,6.0400055621701005,cucumber,Sandy Loam
86,36,35,28.09510449575745,76.25038891714566,6.6905584129035605,cucumber,Sandy Loam
92,44,40,28.883697743277047,76.24021199820784,5.707640790253513,cucumber,Sandy
88,39,38,28.54352358041007,68.97624388154988,6.708069784742508,cucumber,Sandy Loam
94,45,38,22.87556179332198,79.40400568941374,5.97516857047331,cucumber,Sandy
86,41,42,27.88328249098557,70.1126991718692,6.7353672118633225,cucumber,Sandy Loam
88,41,42,19.331767130600653,60.29068498988087,6.437599891615259,cucumber,Sandy
90,40,44,21.31591545954394,60.17331246998265,6.602123226036786,cucumber,Sandy Loam
95,35,38,26.32510272890532,61.94667164364508,6.847630319941969,cucumber,Sandy Loam
85,37,44,24.922943243380416,61.0418441915925,6.480858660452519,cucumber,Sandy Loam
93,45,43,22.9317415530728,71.76976412057273,6.7071681329820825,cucumber,Sandy Loam
88,38,44,21.96498252849345,68.7576482749475,5.93896096363959,cucumber,Sandy Loam
89,45,42,21.02716433060945,74.90014593666407,5.976660135034944,cucumber,Sandy
95,43,45,23.046076133879005,74.02387666760484,6.277294442750258,cucumber,Sandy Loam
92,41,42,24.27910135699245,71.16693764654761,6.011570314091876,cucumber,Sandy Loam
89,42,45,27.580792815231227,68.02758177096979,6.390314274942941,cucumber,Sandy Loam
91,42,41,27.310457678814963,78.15260801242917,6.13978153808165,cucumber,Sandy Loam
89,38,38,25.968099679084595,71.88712726438207,5.818223546296132,cucumber,Sandy Loam
77,38,43,24.45960353630796,71.94991976654234,5.751242381938478,pumpkin,Sandy Loam
70,32,39,29.09157227365328,68.69067992176026,6.909768540519448,pumpkin,Sandy Loam
70,36,38,25.746990874986707,66.63093513140458,6.259628806240133,pumpkin,Clay Loam
75,36,41,23.589062451167592,67.28800146891058,5.65349162654093,pumpkin,Sandy Loam
73,39,42,20.13876838742649,73.37777264275233,6.59586533375825,pumpkin,Sandy Loam
74,31,36,29.060313244097472,77.01849970114529,6.207084233342546,pumpkin,Sandy Loam
77,33,42,26.00664772899495,71.89434932867508,5.774261065724543,pumpkin,Sandy Loam
72,39,38,26.258836780232787,66.4244556143468,6.478447792062564,pumpkin,Sandy Loam
78,31,41,22.25569979470759,69.4833780727941,6.375422724539605,pumpkin,Sandy Loam
70,31,43,25.34955705749754,69.24534951278731,5.574125611119832,pumpkin,Loam
72,38,35,27.632594994945183,79.76255119575848,6.39050777789059,pumpkin,Loam
74,37,35,20.16312768181329,73.86450664774661,6.7267275654703305,pumpkin,Sandy Loam
78,38,43,26.91769923624093,79.87752766424212,5.965731448268934,pumpkin,Clay Loam
80,36,36,25.959797320990983,71.07991376564675,6.590435280979039,pumpkin,Sandy Loam
75,36,43,23.297323541662728,73.96421822650736,6.902319324365434,pumpkin,Loam
78,36,35,27.92194692196556,74.61381577380487,6.608144490485116,pumpkin,Loam
73,37,44,23.80039884683456,78.25667300062602,5.5709618240272105,pumpkin,Sandy Loam
76,34,36,24.166396941327104,79.67962929305483,6.306633503615613,pumpkin,Loam
72,29,40,20.95248836627957,73.9405045320476,6.69200863735743,pumpkin,Sandy Loam
71,32,40,24.64489800816161,75.03974729823021,6.955836209380062,pumpkin,Sandy Loam
72,39,38,21.59235277376574,79.7816138220822,6.9602064628832325,pumpkin,Loam
76,34,39,23.685103905359178,73.92777589872695,6.056477659155826,pumpkin,Sandy Loam
73,32,42,24.82789943440052,71.70129983263692,5.617545568312309,pumpkin,Sandy Loam
76,38,36,20.394885064025484,76.4797598014122,6.217919267690936,pumpkin,Sandy Loam
80,32,44,29.45283147948939,73.40324367605554,6.807899970835649,pumpkin,Loam
79,30,40,25.568439191258747,73.77381885048685,6.257182912059911,pumpkin,Loam
73,31,36,23.603744733792,72.47169548832274,6.808642435010682,pumpkin,Loam
73,30,43,28.64822323808895,72.41903599549694,5.912796696605695,pumpkin,Sandy Loam
74,31,42,26.70361990223928,78.79382535583244,6.342932018873042,pumpkin,Loam
80,33,44,29.050578919049464,65.03726243856843,6.250239973992804,pumpkin,Sandy Loam
70,38,40,26.0111983998883,73.29072234570012,5.517123975079822,pumpkin,Sandy Loam
77,37,38,25.109196646426696,70.29042312887991,6.21053382467935,pumpkin,Sandy Loam
72,38,45,21.62795545116279,75.16876047359634,5.924922495390575,pumpkin,Sandy Loam
72,39,39,26.142186907211247,74.00871577976667,5.9408164695764425,pumpkin,Sandy Loam
74,33,35,27.84275910329707,78.36249309265027,6.871438167856931,pumpkin,Sandy Loam
74,29,42,29.459655802191577,72.60872522869414,6.13716760402923,pumpkin,Sandy Loam
74,35,43,20.469171900157715,79.9876476960259,5.608589438839681,pumpkin,Loam
72,37,43,25.33395135939997,75.14172173374376,6.047319203980036,pumpkin,Sandy Loam
78,31,40,20.09607857548556,71.03524770116839,5.810996298580822,pumpkin,Loam
72,37,45,25.881252936753665,66.15488758832745,5.640615535868099,pumpkin,Sandy Loam
71,36,37,25.53818703026764,78.75046455750858,5.776303512526503,pumpkin,Sandy Loam
72,36,36,22.20979251638556,75.33878939608297,6.999373873125891,pumpkin,Sandy Loam
71,31,41,28.6698685683372,68.33510000051037,6.78008183495853,pumpkin,Sandy Loam
74,34,36,26.78340581990413,78.16624721641095,6.981264712509211,pumpkin,Loam
72,30,35,27.77200728412491,67.72488050689947,6.791689391584431,pumpkin,Sandy Loam
75,29,45,23.17545034094558,75.30473734043903,6.696083300039913,pumpkin,Sandy Loam
80,32,37,24.745708873297136,77.7597693718938,6.64003103553797,pumpkin,Sandy Loam
73,31,40,27.83837916788882,75.07473536483722,5.700751814572941,pumpkin,Sandy Loam
79,30,39,26.5684126989202,65.13515775965114,5.537992661182414,pumpkin,Sandy Loam
75,32,35,22.73107908895636,65.18505992112688,6.577763703829054,pumpkin,Loam
75,34,40,20.389257969703973,75.89993301059343,6.580438454826348,pumpkin,Sandy Loam
70,29,35,22.40038012843568,66.13339530844401,5.894595167067618,pumpkin,Sandy Loam
70,29,38,21.355890259830385,66.5347278025887,6.707168846857975,pumpkin,Loam
76,37,40,20.265136461498056,65.55245885904702,6.376784109625993,pumpkin,Sandy Loam
73,33,43,25.12960795168921,66.8097701528793,6.681982716885884,pumpkin,Sandy Loam
80,29,39,29.572893622673465,71.7970090620234,6.446898244102055,pumpkin,Sandy Loam
75,32,42,26.845465439261048,65.59522210545799,6.364289053375195,pumpkin,Sandy Loam
79,38,39,24.427682196774143,77.51149548400635,5.881236692767433,pumpkin,Loam
73,31,41,21.58340780605835,69.67039733530405,6.075690328038217,pumpkin,Sandy Loam
76,39,35,23.86688677366445,69.04147505620874,5.6916646978397525,pumpkin,Clay Loam
80,36,40,23.238230524552343,79.69271974334724,6.797930956322995,pumpkin,Sandy Loam
77,37,42,24.9586002940837,69.08419027816578,5.7952381462235785,pumpkin,Sandy Loam
80,37,43,23.294472907226016,67.35205104918286,6.932854143463739,pumpkin,Loam
74,37,36,21.72456037223512,70.68826205292797,5.762224525501383,pumpkin,Sandy Loam
70,37,37,26.651392659213148,75.73417609591543,6.8272653143008215,pumpkin,Sandy Loam
77,37,44,20.760860766844985,78.50256019403733,6.185481892067127,pumpkin,Loam
75,30,45,23.34745276693562,66.96230301202307,6.707985259209436,pumpkin,Sandy Loam
71,32,35,26.91203908497103,70.17439575496962,6.983521600754294,pumpkin,Sandy Loam
75,36,39,26.204267481651627,79.45316874197664,5.876445161410821,pumpkin,Sandy Loam
72,39,37,24.53665694567861,65.18533226980114,6.988112197364664,pumpkin,Clay Loam
80,35,44,24.19195913339824,78.0558757051478,6.673483846379732,pumpkin,Clay Loam
71,29,40,27.5937532164818,69.47095757795871,6.067581045394795,pumpkin,Sandy Loam
79,36,40,26.906028886486443,67.77376489230592,6.020877204628741,pumpkin,Sandy Loam
73,39,36,22.27661090547432,70.60121246557625,6.856840992899985,pumpkin,Loam
73,38,38,26.625232570967075,77.41859564548315,6.669872397921897,pumpkin,Sandy Loam
79,38,39,24.999872315757315,78.22981987399258,6.377042304099537,pumpkin,Sandy Loam
77,38,45,21.032592471324072,76.67821533060742,6.2533253331629135,pumpkin,Sandy Loam
79,32,38,29.93384044319904,77.15680258033126,6.159128851911579,pumpkin,Sandy Loam
70,37,45,23.89563357759867,75.67438778507204,6.184987464863481,pumpkin,Sandy Loam
78,39,43,21.09491505910963,66.97292907151191,6.621568875169275,pumpkin,Sandy Loam
77,37,44,29.17499366999236,65.71991485826663,6.608809461292186,pumpkin,Sandy Loam
80,35,44,21.24909575673588,74.69399333644797,5.834062431414419,pumpkin,Sandy Loam
73,33,39,28.346666022260848,74.4244036621488,6.776645835768695,pumpkin,Sandy Loam
80,39,37,29.180519344500844,73.71459228607425,6.699193211563095,pumpkin,Sandy Loam
76,39,44,20.162287633021915,72.3018504329843,6.741549665896461,pumpkin,Loam
75,29,44,20.28469892243245,77.55824906399442,6.467894880308812,pumpkin,Sandy Loam
72,36,43,21.38703736749572,74.3027132760985,6.487770753757125,pumpkin,Sandy Loam
80,38,43,29.57289287830428,78.36853775168466,5.701660211236477,pumpkin,Loam
73,36,45,20.406820197065,79.56718396074568,6.635570574639344,pumpkin,Sandy Loam
74,34,39,25.590174801135376,72.65883941620687,5.589308311056641,pumpkin,Sandy Loam
74,37,37,26.22852502209173,65.83281118760384,6.454237017769334,pumpkin,Sandy Loam
80,34,37,29.718649353553584,72.22897183880185,5.529399659952651,pumpkin,Clay Loam
70,32,44,28.71564210109557,72.27005271882737,6.877557252095842,pumpkin,Sandy Loam
71,39,38,21.812105385983127,78.42625295830591,6.254678383109338,pumpkin,Loam
71,33,37,20.71184093936281,70.25501156513596,6.803211542264272,pumpkin,Loam
74,34,37,21.21083758340532,69.40366580987046,5.911613222471489,pumpkin,Loam
72,32,45,21.228116011138923,76.80118680711291,6.101824262203585,pumpkin,Loam
77,34,42,24.93984570187545,72.29603356651887,5.596991939147372,pumpkin,Sandy Loam
75,33,45,29.80848225768562,72.50163445054896,6.823764361460259,pumpkin,Sandy Loam
75,30,44,27.446981373948795,79.12707922104507,6.455846630623123,pumpkin,Sandy Loam
113,55,58,22.775801570986225,67.62484295450707,6.452640138669656,chili,Clay Loam
117,56,57,26.138807711803693,65.55671258851174,6.63076834191158,chili,Sandy Loam
111,55,61,24.6596191857427,62.93024668077348,6.382208728059133,chili,Sandy Loam
116,58,65,25.82640360333715,67.90550804301549,6.105920249506164,chili,Sandy Loam
112,56,62,29.556334411624867,61.15231711928842,6.12631554358081,chili,Sandy Loam
111,57,55,20.92248029712412,61.81307067640709,6.816761198943641,chili,Clay Loam
112,59,60,22.55913262336577,65.04440397318999,6.168779442584483,chili,Loam
118,60,61,20.424189603168426,61.67749200437993,6.913668026556249,chili,Sandy Loam
112,65,57,27.14996749937529,67.88179373128317,6.088212283078956,chili,Sandy Loam
113,55,55,20.89178087816005,60.169158948906144,6.451816562072147,chili,Sandy Loam
119,57,59,22.61929829229481,67.7283325520486,6.48040415728189,chili,Sandy Loam
111,65,64,27.344947259877515,61.65666095738252,6.283974531952536,chili,Loam
118,57,60,22.59085246234884,67.51813986561947,6.993365961053833,chili,Sandy Loam
111,63,62,28.72961445625784,65.82828698289448,6.048919273296179,chili,Loam
114,58,60,27.621968658731035,66.03433155290492,6.346378581401952,chili,Sandy Loam
116,62,56,21.47010160538077,63.0591985012875,6.8164616366878,chili,Sandy Loam
120,58,57,29.206628337460693,68.15816863985148,6.629007446288631,chili,Sandy Loam
116,55,64,26.24269148640816,62.87227916637634,6.870661700904678,chili,Sandy Loam
119,62,57,27.10304419402803,62.99618515712023,6.902299664936612,chili,Sandy Loam
110,62,62,27.78871115013557,60.32799050688931,6.654750242483701,chili,Loam
119,65,61,27.13228628488097,62.9373225759452,6.931188772766873,chili,Sandy Loam
117,58,55,27.697153453382025,69.69333895278223,6.472320191039069,chili,Sandy Loam
111,61,55,24.90743844121637,68.61512314589936,6.290381378852566,chili,Loam
113,60,64,27.9812862233341,62.987088326779215,6.617190965336948,chili,Loam
117,58,56,22.54529886123324,65.87142342904244,6.5499958278110535,chili,Sandy Loam
120,57,63,22.998099401998093,60.83546550893471,6.802865632621784,chili,Sandy Loam
115,60,61,28.69999399113038,69.72284529911123,6.814413496404428,chili,Sandy Loam
120,62,59,21.57713520310092,67.89591829587665,6.4629802488317845,chili,Sandy Loam
112,56,61,26.813048076809952,64.40798194393442,6.914894144874297,chili,Clay Loam
111,65,62,25.03801205184008,67.34380796142808,6.199357372680899,chili,Sandy Loam
117,59,61,21.998992603635244,69.59001456931993,6.730065443756068,chili,Sandy Loam
119,64,63,27.16833184598949,64.40340584122293,6.423683171347267,chili,Sandy Loam
111,61,62,29.37052384419646,68.63030687618851,6.9556037166430045,chili,Sandy Loam
112,63,65,21.429067094405923,61.26681209062952,6.855459914544957,chili,Sandy Loam
113,58,64,27.05725748815188,63.21420836871736,6.016311159809446,chili,Sandy Loam
118,55,57,24.067475846613814,68.5030682239161,6.347434834320282,chili,Sandy Loam
118,63,59,24.85240613669045,65.09483832297936,6.218916415883214,chili,Loam
116,55,55,27.154617703291024,63.27817026472237,6.560571845995911,chili,Sandy Loam
114,65,55,24.550925773267306,66.63278654820458,6.357111512311814,chili,Loam
120,60,58,20.31511314803142,65.72351986225136,6.169920798813549,chili,Sandy Loam
115,55,57,20.17197210469323,62.05978466425577,6.726845641929542,chili,Sandy Loam
112,64,65,29.01061081507718,68.62778222889,6.2663426519121925,chili,Sandy Loam
110,64,61,26.871710117631643,66.30706480490741,6.2465359352685725,chili,Sandy Loam
119,57,57,28.78547714636514,65.82278301826662,6.2567925331910015,chili,Sandy Loam
120,64,55,21.46926678880671,65.10191968481453,6.480364901183716,chili,Sandy Loam
115,59,59,24.277019585099858,67.7754904341874,6.201833885514048,chili,Loam
113,60,62,28.60392929674612,63.402286324832936,6.962249740994931,chili,Sandy Loam
114,56,62,28.777749017483693,65.09215711302541,6.458905956698407,chili,Loam
118,65,61,26.39102394274316,67.3693467629842,6.473821876845601,chili,Sandy Loam
117,63,59,25.437858099280195,63.575696869021655,6.886125509310434,chili,Sandy Loam
113,58,65,29.19663208290604,60.58000337301105,6.163829691254404,chili,Sandy Loam
118,64,57,25.70980731067314,66.54747555702932,6.787250397024422,chili,Loam
117,64,60,22.11291808813709,69.07197478835201,6.033922154372487,chili,Sandy Loam
120,60,63,23.266851184118007,68.20218339792197,6.522683527029701,chili,Sandy Loam
120,65,63,22.28740901653181,66.63449482074667,6.411540663840148,chili,Clay Loam
113,62,62,21.73604970996121,61.01879501668105,6.008485340588854,chili,Sandy Loam
110,61,59,20.58275022975653,67.90585693050862,6.562961547695288,chili,Sandy Loam
113,63,57,20.89910928964945,61.16630632503301,6.459793180026305,chili,Sandy Loam
118,63,56,25.948495887431456,65.20524015484428,6.678961578834411,chili,Sandy Loam
110,58,57,29.906705192495576,62.56282216814882,6.7601629386868645,chili,Sandy Loam
115,63,63,20.11917099992585,63.39409178955037,6.342031353395522,chili,Sandy Loam
119,56,63,20.58128117901149,66.78995883426677,6.851166957604844,chili,Loam
117,60,57,24.82519887966623,69.4628181209394,6.341268766438233,chili,Sandy Loam
117,60,59,20.61748823933185,66.33825964597212,6.514265834652397,chili,Sandy Loam
120,56,61,21.6031094069057,66.7177674575472,6.325168240030979,chili,Sandy Loam
119,63,60,24.766534128119577,60.25865107525915,6.588520871641551,chili,Sandy Loam
110,61,55,21.057716616854872,64.27937748078948,6.543600321039111,chili,Sandy Loam
120,62,60,26.07205226718869,62.18411311791315,6.655096321010471,chili,Loam
118,63,55,20.949218215934188,64.2899346948742,6.742115327724727,chili,Sandy Loam
113,61,61,24.27756374131844,67.8950055299666,6.632446121491859,chili,Sandy Loam
119,59,56,23.475373114035865,60.92564846389637,6.68063656467562,chili,Sandy Loam
111,63,56,26.816659812667805,67.59670774277575,6.54020808782213,chili,Sandy Loam
116,57,56,23.96301270325185,66.51722530017143,6.488586792014059,chili,Sandy Loam
120,58,62,25.682702388413816,62.55778997268689,6.577712094592821,chili,Sandy Loam
117,64,61,24.38913229185108,69.49150560761343,6.576715890403415,chili,Sandy Loam
119,58,64,29.393570316605743,68.65995495954456,6.134261924916133,chili,Sandy Loam
110,57,63,25.14668447620265,69.43084794999675,6.514031314257213,chili,Sandy Loam
117,65,62,24.11616182923345,69.22242800089508,6.918904631082792,chili,Sandy Loam
115,55,59,24.257103986529977,62.36412320670984,6.468901527849184,chili,Clay Loam
116,63,58,26.32045720245613,69.70441421698743,6.5430784703061,chili,Loam
117,57,64,29.685575496338537,62.3726876166635,6.176646638555676,chili,Sandy Loam
116,64,58,23.932089151443435,61.86562481697317,6.674039164228658,chili,Sandy Loam
111,59,63,27.02078930373593,62.07137541408505,6.740715391680002,chili,Sandy Loam
111,58,59,20.22519629300151,67.41587376779627,6.974507664485609,chili,Sandy Loam
113,59,57,26.59333002230268,68.90557777600641,6.431293901759423,chili,Sandy Loam
112,59,58,26.362055454619984,69.0820523146605,6.329127117208491,chili,Sandy Loam
